measure,quantile,time,sex,age,ethnic,value
qx,50%,2017-19,Female,61 years,nonMaori,0.00392
qx,50%,2017-19,Female,62 years,nonMaori,0.00438
qx,50%,2017-19,Female,63 years,nonMaori,0.00497
qx,50%,2017-19,Female,64 years,nonMaori,0.00544
qx,50%,2017-19,Female,65 years,nonMaori,0.00591
qx,50%,2017-19,Female,66 years,nonMaori,0.00664
qx,50%,2017-19,Female,67 years,nonMaori,0.00711
qx,50%,2017-19,Female,68 years,nonMaori,0.00788
qx,50%,2017-19,Female,69 years,nonMaori,0.00882
qx,50%,2017-19,Female,70 years,nonMaori,0.00947
qx,50%,2017-19,Female,71 years,nonMaori,0.01076
qx,50%,2017-19,Female,72 years,nonMaori,0.01307
qx,50%,2017-19,Female,73 years,nonMaori,0.01469
qx,50%,2017-19,Female,74 years,nonMaori,0.01628
qx,50%,2017-19,Female,75 years,nonMaori,0.0186
qx,50%,2017-19,Female,76 years,nonMaori,0.01966
qx,50%,2017-19,Female,77 years,nonMaori,0.02175
qx,50%,2017-19,Female,78 years,nonMaori,0.02588
qx,50%,2017-19,Female,79 years,nonMaori,0.03012
qx,50%,2017-19,Female,80 years,nonMaori,0.03466
qx,50%,2017-19,Female,81 years,nonMaori,0.03983
qx,50%,2017-19,Female,82 years,nonMaori,0.04538
qx,50%,2017-19,Female,83 years,nonMaori,0.05106
qx,50%,2017-19,Female,84 years,nonMaori,0.05909
qx,50%,2017-19,Female,85 years,nonMaori,0.06796
qx,50%,2017-19,Female,86 years,nonMaori,0.07925
qx,50%,2017-19,Female,87 years,nonMaori,0.09117
qx,50%,2017-19,Female,88 years,nonMaori,0.10403
qx,50%,2017-19,Female,89 years,nonMaori,0.1181
qx,50%,2017-19,Female,90 years,nonMaori,0.1331
qx,50%,2017-19,Female,91 years,nonMaori,0.14918
qx,50%,2017-19,Female,92 years,nonMaori,0.16624
qx,50%,2017-19,Female,93 years,nonMaori,0.18425
qx,50%,2017-19,Female,94 years,nonMaori,0.20342
qx,50%,2017-19,Female,95 years,nonMaori,0.22384
qx,50%,2017-19,Female,96 years,nonMaori,0.24536
qx,50%,2017-19,Female,97 years,nonMaori,0.26808
qx,50%,2017-19,Female,98 years,nonMaori,0.29212
qx,50%,2017-19,Female,99 years,nonMaori,0.31768
qx,50%,2017-19,Female,100 years and over,nonMaori,1
qx,50%,2017-19,Male,0 years,nonMaori,0.00445
qx,50%,2017-19,Male,1 years,nonMaori,3.00E-04
qx,50%,2017-19,Male,2 years,nonMaori,2.30E-04
qx,50%,2017-19,Male,3 years,nonMaori,1.80E-04
qx,50%,2017-19,Male,4 years,nonMaori,1.40E-04
qx,50%,2017-19,Male,5 years,nonMaori,1.20E-04
qx,50%,2017-19,Male,6 years,nonMaori,1.00E-04
qx,50%,2017-19,Male,7 years,nonMaori,9.00E-05
qx,50%,2017-19,Male,8 years,nonMaori,9.00E-05
qx,50%,2017-19,Male,9 years,nonMaori,9.00E-05
qx,50%,2017-19,Male,10 years,nonMaori,1.00E-04
qx,50%,2017-19,Male,11 years,nonMaori,1.10E-04
qx,50%,2017-19,Male,12 years,nonMaori,1.30E-04
qx,50%,2017-19,Male,13 years,nonMaori,1.60E-04
qx,50%,2017-19,Male,14 years,nonMaori,2.00E-04
qx,50%,2017-19,Male,15 years,nonMaori,2.60E-04
qx,50%,2017-19,Male,16 years,nonMaori,3.30E-04
qx,50%,2017-19,Male,17 years,nonMaori,4.00E-04
qx,50%,2017-19,Male,18 years,nonMaori,4.80E-04
qx,50%,2017-19,Male,19 years,nonMaori,5.40E-04
qx,50%,2017-19,Male,20 years,nonMaori,5.90E-04
qx,50%,2017-19,Male,21 years,nonMaori,6.30E-04
qx,50%,2017-19,Male,22 years,nonMaori,6.50E-04
qx,50%,2017-19,Male,23 years,nonMaori,6.50E-04
qx,50%,2017-19,Male,24 years,nonMaori,6.50E-04
qx,50%,2017-19,Male,25 years,nonMaori,6.40E-04
qx,50%,2017-19,Male,26 years,nonMaori,6.10E-04
qx,50%,2017-19,Male,27 years,nonMaori,6.00E-04
qx,50%,2017-19,Male,28 years,nonMaori,6.00E-04
qx,50%,2017-19,Male,29 years,nonMaori,6.10E-04
qx,50%,2017-19,Male,30 years,nonMaori,6.30E-04
qx,50%,2017-19,Male,31 years,nonMaori,6.50E-04
qx,50%,2017-19,Male,32 years,nonMaori,6.90E-04
qx,50%,2017-19,Male,33 years,nonMaori,7.40E-04
qx,50%,2017-19,Male,34 years,nonMaori,7.80E-04
qx,50%,2017-19,Male,35 years,nonMaori,8.10E-04
qx,50%,2017-19,Male,36 years,nonMaori,8.50E-04
qx,50%,2017-19,Male,37 years,nonMaori,8.80E-04
qx,50%,2017-19,Male,38 years,nonMaori,9.40E-04
qx,50%,2017-19,Male,39 years,nonMaori,0.00101
qx,50%,2017-19,Male,40 years,nonMaori,0.00108
qx,50%,2017-19,Male,41 years,nonMaori,0.00112
qx,50%,2017-19,Male,42 years,nonMaori,0.00119
qx,50%,2017-19,Male,43 years,nonMaori,0.00129
qx,50%,2017-19,Male,44 years,nonMaori,0.0014
qx,50%,2017-19,Male,45 years,nonMaori,0.00153
qx,50%,2017-19,Male,46 years,nonMaori,0.00163
qx,50%,2017-19,Male,47 years,nonMaori,0.00178
qx,50%,2017-19,Male,48 years,nonMaori,0.00197
qx,50%,2017-19,Male,49 years,nonMaori,0.00216
qx,50%,2017-19,Male,50 years,nonMaori,0.00237
qx,50%,2017-19,Male,51 years,nonMaori,0.00264
qx,50%,2017-19,Male,52 years,nonMaori,0.00298
qx,50%,2017-19,Male,53 years,nonMaori,0.00322
qx,50%,2017-19,Male,54 years,nonMaori,0.00351
qx,50%,2017-19,Male,55 years,nonMaori,0.00376
qx,50%,2017-19,Male,56 years,nonMaori,0.00402
qx,50%,2017-19,Male,57 years,nonMaori,0.0044
qx,50%,2017-19,Male,58 years,nonMaori,0.00488
qx,50%,2017-19,Male,59 years,nonMaori,0.00546
qx,50%,2017-19,Male,60 years,nonMaori,0.00594
qx,50%,2017-19,Male,61 years,nonMaori,0.00633
qx,50%,2017-19,Male,62 years,nonMaori,0.007
qx,50%,2017-19,Male,63 years,nonMaori,0.00768
qx,50%,2017-19,Male,64 years,nonMaori,0.00848
qx,50%,2017-19,Male,65 years,nonMaori,0.00907
qx,50%,2017-19,Male,66 years,nonMaori,0.01015
qx,50%,2017-19,Male,67 years,nonMaori,0.01098
qx,50%,2017-19,Male,68 years,nonMaori,0.01186
qx,50%,2017-19,Male,69 years,nonMaori,0.01333
qx,50%,2017-19,Male,70 years,nonMaori,0.0145
qx,50%,2017-19,Male,71 years,nonMaori,0.01579
qx,50%,2017-19,Male,72 years,nonMaori,0.01931
qx,50%,2017-19,Male,73 years,nonMaori,0.02148
qx,50%,2017-19,Male,74 years,nonMaori,0.02366
qx,50%,2017-19,Male,75 years,nonMaori,0.02759
qx,50%,2017-19,Male,76 years,nonMaori,0.02911
qx,50%,2017-19,Male,77 years,nonMaori,0.03255
qx,50%,2017-19,Male,78 years,nonMaori,0.03817
qx,50%,2017-19,Male,79 years,nonMaori,0.04338
qx,50%,2017-19,Male,80 years,nonMaori,0.04843
qx,50%,2017-19,Male,81 years,nonMaori,0.05596
qx,50%,2017-19,Male,82 years,nonMaori,0.06355
qx,50%,2017-19,Male,83 years,nonMaori,0.07066
qx,50%,2017-19,Male,84 years,nonMaori,0.08072
qx,50%,2017-19,Male,85 years,nonMaori,0.09277
qx,50%,2017-19,Male,86 years,nonMaori,0.10476
qx,50%,2017-19,Male,87 years,nonMaori,0.1181
qx,50%,2017-19,Male,88 years,nonMaori,0.13261
qx,50%,2017-19,Male,89 years,nonMaori,0.14803
qx,50%,2017-19,Male,90 years,nonMaori,0.16454
qx,50%,2017-19,Male,91 years,nonMaori,0.18166
qx,50%,2017-19,Male,92 years,nonMaori,0.19937
qx,50%,2017-19,Male,93 years,nonMaori,0.21778
qx,50%,2017-19,Male,94 years,nonMaori,0.23687
qx,50%,2017-19,Male,95 years,nonMaori,0.25636
qx,50%,2017-19,Male,96 years,nonMaori,0.27672
qx,50%,2017-19,Male,97 years,nonMaori,0.29786
qx,50%,2017-19,Male,98 years,nonMaori,0.32058
qx,50%,2017-19,Male,99 years,nonMaori,0.3448
qx,50%,2017-19,Male,100 years and over,nonMaori,1
qx,97.50%,2017-19,Female,0 years,nonMaori,0.0043
qx,97.50%,2017-19,Female,1 years,nonMaori,3.30E-04
qx,97.50%,2017-19,Female,2 years,nonMaori,2.30E-04
qx,97.50%,2017-19,Female,3 years,nonMaori,1.70E-04
qx,97.50%,2017-19,Female,4 years,nonMaori,1.30E-04
qx,97.50%,2017-19,Female,5 years,nonMaori,1.10E-04
qx,97.50%,2017-19,Female,6 years,nonMaori,9.00E-05
qx,97.50%,2017-19,Female,7 years,nonMaori,8.00E-05
qx,97.50%,2017-19,Female,8 years,nonMaori,8.00E-05
qx,97.50%,2017-19,Female,9 years,nonMaori,8.00E-05
qx,97.50%,2017-19,Female,10 years,nonMaori,8.00E-05
qx,97.50%,2017-19,Female,11 years,nonMaori,9.00E-05
qx,97.50%,2017-19,Female,12 years,nonMaori,1.00E-04
qx,97.50%,2017-19,Female,13 years,nonMaori,1.20E-04
qx,97.50%,2017-19,Female,14 years,nonMaori,1.40E-04
qx,97.50%,2017-19,Female,15 years,nonMaori,1.80E-04
qx,97.50%,2017-19,Female,16 years,nonMaori,2.10E-04
qx,97.50%,2017-19,Female,17 years,nonMaori,2.50E-04
qx,97.50%,2017-19,Female,18 years,nonMaori,2.90E-04
qx,97.50%,2017-19,Female,19 years,nonMaori,3.20E-04
qx,97.50%,2017-19,Female,20 years,nonMaori,3.40E-04
qx,97.50%,2017-19,Female,21 years,nonMaori,3.60E-04
qx,97.50%,2017-19,Female,22 years,nonMaori,3.70E-04
qx,97.50%,2017-19,Female,23 years,nonMaori,3.60E-04
qx,97.50%,2017-19,Female,24 years,nonMaori,3.60E-04
qx,97.50%,2017-19,Female,25 years,nonMaori,3.50E-04
qx,97.50%,2017-19,Female,26 years,nonMaori,3.40E-04
qx,97.50%,2017-19,Female,27 years,nonMaori,3.40E-04
qx,97.50%,2017-19,Female,28 years,nonMaori,3.30E-04
qx,97.50%,2017-19,Female,29 years,nonMaori,3.40E-04
qx,97.50%,2017-19,Female,30 years,nonMaori,3.60E-04
qx,97.50%,2017-19,Female,31 years,nonMaori,3.80E-04
qx,97.50%,2017-19,Female,32 years,nonMaori,4.10E-04
qx,97.50%,2017-19,Female,33 years,nonMaori,4.50E-04
qx,97.50%,2017-19,Female,34 years,nonMaori,4.80E-04
qx,97.50%,2017-19,Female,35 years,nonMaori,5.20E-04
qx,97.50%,2017-19,Female,36 years,nonMaori,5.50E-04
qx,97.50%,2017-19,Female,37 years,nonMaori,5.80E-04
qx,97.50%,2017-19,Female,38 years,nonMaori,6.30E-04
qx,97.50%,2017-19,Female,39 years,nonMaori,6.80E-04
qx,97.50%,2017-19,Female,40 years,nonMaori,7.30E-04
qx,97.50%,2017-19,Female,41 years,nonMaori,7.70E-04
qx,97.50%,2017-19,Female,42 years,nonMaori,8.30E-04
qx,97.50%,2017-19,Female,43 years,nonMaori,9.00E-04
qx,97.50%,2017-19,Female,44 years,nonMaori,9.90E-04
qx,97.50%,2017-19,Female,45 years,nonMaori,0.0011
qx,97.50%,2017-19,Female,46 years,nonMaori,0.0012
qx,97.50%,2017-19,Female,47 years,nonMaori,0.00131
qx,97.50%,2017-19,Female,48 years,nonMaori,0.00144
qx,97.50%,2017-19,Female,49 years,nonMaori,0.00157
qx,97.50%,2017-19,Female,50 years,nonMaori,0.00174
qx,97.50%,2017-19,Female,51 years,nonMaori,0.00194
qx,97.50%,2017-19,Female,52 years,nonMaori,0.00216
qx,97.50%,2017-19,Female,53 years,nonMaori,0.00229
qx,97.50%,2017-19,Female,54 years,nonMaori,0.00246
qx,97.50%,2017-19,Female,55 years,nonMaori,0.00264
qx,97.50%,2017-19,Female,56 years,nonMaori,0.00281
qx,97.50%,2017-19,Female,57 years,nonMaori,0.00307
qx,97.50%,2017-19,Female,58 years,nonMaori,0.00335
qx,97.50%,2017-19,Female,59 years,nonMaori,0.00363
qx,97.50%,2017-19,Female,60 years,nonMaori,0.00391
qx,97.50%,2017-19,Female,61 years,nonMaori,0.00419
qx,97.50%,2017-19,Female,62 years,nonMaori,0.00468
qx,97.50%,2017-19,Female,63 years,nonMaori,0.0053
qx,97.50%,2017-19,Female,64 years,nonMaori,0.00579
qx,97.50%,2017-19,Female,65 years,nonMaori,0.00627
qx,97.50%,2017-19,Female,66 years,nonMaori,0.00706
qx,97.50%,2017-19,Female,67 years,nonMaori,0.00753
qx,97.50%,2017-19,Female,68 years,nonMaori,0.00834
qx,97.50%,2017-19,Female,69 years,nonMaori,0.00931
qx,97.50%,2017-19,Female,70 years,nonMaori,0.00998
qx,97.50%,2017-19,Female,71 years,nonMaori,0.01134
qx,97.50%,2017-19,Female,72 years,nonMaori,0.0138
qx,97.50%,2017-19,Female,73 years,nonMaori,0.01545
qx,97.50%,2017-19,Female,74 years,nonMaori,0.01713
qx,97.50%,2017-19,Female,75 years,nonMaori,0.01957
qx,97.50%,2017-19,Female,76 years,nonMaori,0.02064
qx,97.50%,2017-19,Female,77 years,nonMaori,0.02279
qx,97.50%,2017-19,Female,78 years,nonMaori,0.02709
qx,97.50%,2017-19,Female,79 years,nonMaori,0.03149
qx,97.50%,2017-19,Female,80 years,nonMaori,0.03626
qx,97.50%,2017-19,Female,81 years,nonMaori,0.04161
qx,97.50%,2017-19,Female,82 years,nonMaori,0.0473
qx,97.50%,2017-19,Female,83 years,nonMaori,0.05317
qx,97.50%,2017-19,Female,84 years,nonMaori,0.06148
qx,97.50%,2017-19,Female,85 years,nonMaori,0.07067
qx,97.50%,2017-19,Female,86 years,nonMaori,0.08224
qx,97.50%,2017-19,Female,87 years,nonMaori,0.09438
qx,97.50%,2017-19,Female,88 years,nonMaori,0.10781
qx,97.50%,2017-19,Female,89 years,nonMaori,0.12218
qx,97.50%,2017-19,Female,90 years,nonMaori,0.13774
qx,97.50%,2017-19,Female,91 years,nonMaori,0.15469
qx,97.50%,2017-19,Female,92 years,nonMaori,0.17235
qx,97.50%,2017-19,Female,93 years,nonMaori,0.19104
qx,97.50%,2017-19,Female,94 years,nonMaori,0.21132
qx,97.50%,2017-19,Female,95 years,nonMaori,0.23282
qx,97.50%,2017-19,Female,96 years,nonMaori,0.25541
qx,97.50%,2017-19,Female,97 years,nonMaori,0.28037
qx,97.50%,2017-19,Female,98 years,nonMaori,0.30735
qx,97.50%,2017-19,Female,99 years,nonMaori,0.33471
qx,97.50%,2017-19,Female,100 years and over,nonMaori,1
qx,97.50%,2017-19,Male,0 years,nonMaori,0.00496
qx,97.50%,2017-19,Male,1 years,nonMaori,4.00E-04
qx,97.50%,2017-19,Male,2 years,nonMaori,2.80E-04
qx,97.50%,2017-19,Male,3 years,nonMaori,2.10E-04
qx,97.50%,2017-19,Male,4 years,nonMaori,1.70E-04
qx,97.50%,2017-19,Male,5 years,nonMaori,1.40E-04
qx,97.50%,2017-19,Male,6 years,nonMaori,1.20E-04
qx,97.50%,2017-19,Male,7 years,nonMaori,1.10E-04
qx,97.50%,2017-19,Male,8 years,nonMaori,1.10E-04
qx,97.50%,2017-19,Male,9 years,nonMaori,1.10E-04
qx,97.50%,2017-19,Male,10 years,nonMaori,1.20E-04
qx,97.50%,2017-19,Male,11 years,nonMaori,1.40E-04
qx,97.50%,2017-19,Male,12 years,nonMaori,1.60E-04
qx,97.50%,2017-19,Male,13 years,nonMaori,1.90E-04
qx,97.50%,2017-19,Male,14 years,nonMaori,2.40E-04
qx,97.50%,2017-19,Male,15 years,nonMaori,3.10E-04
qx,97.50%,2017-19,Male,16 years,nonMaori,3.80E-04
qx,97.50%,2017-19,Male,17 years,nonMaori,4.70E-04
qx,97.50%,2017-19,Male,18 years,nonMaori,5.50E-04
qx,97.50%,2017-19,Male,19 years,nonMaori,6.20E-04
qx,97.50%,2017-19,Male,20 years,nonMaori,6.70E-04
qx,97.50%,2017-19,Male,21 years,nonMaori,7.10E-04
qx,97.50%,2017-19,Male,22 years,nonMaori,7.30E-04
qx,97.50%,2017-19,Male,23 years,nonMaori,7.20E-04
qx,97.50%,2017-19,Male,24 years,nonMaori,7.30E-04
qx,97.50%,2017-19,Male,25 years,nonMaori,7.20E-04
qx,97.50%,2017-19,Male,26 years,nonMaori,6.90E-04
qx,97.50%,2017-19,Male,27 years,nonMaori,6.70E-04
qx,97.50%,2017-19,Male,28 years,nonMaori,6.70E-04
qx,97.50%,2017-19,Male,29 years,nonMaori,6.80E-04
qx,97.50%,2017-19,Male,30 years,nonMaori,7.00E-04
qx,97.50%,2017-19,Male,31 years,nonMaori,7.30E-04
qx,97.50%,2017-19,Male,32 years,nonMaori,7.80E-04
qx,97.50%,2017-19,Male,33 years,nonMaori,8.30E-04
qx,97.50%,2017-19,Male,34 years,nonMaori,8.70E-04
qx,97.50%,2017-19,Male,35 years,nonMaori,9.10E-04
qx,97.50%,2017-19,Male,36 years,nonMaori,9.40E-04
qx,97.50%,2017-19,Male,37 years,nonMaori,9.90E-04
qx,97.50%,2017-19,Male,38 years,nonMaori,0.00104
qx,97.50%,2017-19,Male,39 years,nonMaori,0.00112
qx,97.50%,2017-19,Male,40 years,nonMaori,0.0012
qx,97.50%,2017-19,Male,41 years,nonMaori,0.00123
qx,97.50%,2017-19,Male,42 years,nonMaori,0.00131
qx,97.50%,2017-19,Male,43 years,nonMaori,0.00142
qx,97.50%,2017-19,Male,44 years,nonMaori,0.00153
qx,97.50%,2017-19,Male,45 years,nonMaori,0.00166
qx,97.50%,2017-19,Male,46 years,nonMaori,0.00178
qx,97.50%,2017-19,Male,47 years,nonMaori,0.00194
qx,97.50%,2017-19,Male,48 years,nonMaori,0.00214
qx,97.50%,2017-19,Male,49 years,nonMaori,0.00235
qx,97.50%,2017-19,Male,50 years,nonMaori,0.00257
qx,97.50%,2017-19,Male,51 years,nonMaori,0.00284
qx,97.50%,2017-19,Male,52 years,nonMaori,0.00321
qx,97.50%,2017-19,Male,53 years,nonMaori,0.00346
qx,97.50%,2017-19,Male,54 years,nonMaori,0.00376
qx,97.50%,2017-19,Male,55 years,nonMaori,0.00403
qx,97.50%,2017-19,Male,56 years,nonMaori,0.00429
qx,97.50%,2017-19,Male,57 years,nonMaori,0.00469
qx,97.50%,2017-19,Male,58 years,nonMaori,0.00521
qx,97.50%,2017-19,Male,59 years,nonMaori,0.00582
qx,97.50%,2017-19,Male,60 years,nonMaori,0.00631
qx,97.50%,2017-19,Male,61 years,nonMaori,0.00672
qx,97.50%,2017-19,Male,62 years,nonMaori,0.00744
qx,97.50%,2017-19,Male,63 years,nonMaori,0.00813
qx,97.50%,2017-19,Male,64 years,nonMaori,0.00898
qx,97.50%,2017-19,Male,65 years,nonMaori,0.00958
qx,97.50%,2017-19,Male,66 years,nonMaori,0.01071
qx,97.50%,2017-19,Male,67 years,nonMaori,0.01158
qx,97.50%,2017-19,Male,68 years,nonMaori,0.01249
qx,97.50%,2017-19,Male,69 years,nonMaori,0.01401
qx,97.50%,2017-19,Male,70 years,nonMaori,0.01524
qx,97.50%,2017-19,Male,71 years,nonMaori,0.01654
qx,97.50%,2017-19,Male,72 years,nonMaori,0.02029
qx,97.50%,2017-19,Male,73 years,nonMaori,0.0225
qx,97.50%,2017-19,Male,74 years,nonMaori,0.02476
qx,97.50%,2017-19,Male,75 years,nonMaori,0.0289
qx,97.50%,2017-19,Male,76 years,nonMaori,0.03036
qx,97.50%,2017-19,Male,77 years,nonMaori,0.034
qx,97.50%,2017-19,Male,78 years,nonMaori,0.03979
qx,97.50%,2017-19,Male,79 years,nonMaori,0.04524
qx,97.50%,2017-19,Male,80 years,nonMaori,0.05039
qx,97.50%,2017-19,Male,81 years,nonMaori,0.05822
qx,97.50%,2017-19,Male,82 years,nonMaori,0.06602
qx,97.50%,2017-19,Male,83 years,nonMaori,0.07349
qx,97.50%,2017-19,Male,84 years,nonMaori,0.08393
qx,97.50%,2017-19,Male,85 years,nonMaori,0.09616
qx,97.50%,2017-19,Male,86 years,nonMaori,0.10875
qx,97.50%,2017-19,Male,87 years,nonMaori,0.12246
qx,97.50%,2017-19,Male,88 years,nonMaori,0.13755
qx,97.50%,2017-19,Male,89 years,nonMaori,0.1536
qx,97.50%,2017-19,Male,90 years,nonMaori,0.17085
qx,97.50%,2017-19,Male,91 years,nonMaori,0.18903
qx,97.50%,2017-19,Male,92 years,nonMaori,0.20752
qx,97.50%,2017-19,Male,93 years,nonMaori,0.2273
qx,97.50%,2017-19,Male,94 years,nonMaori,0.24777
qx,97.50%,2017-19,Male,95 years,nonMaori,0.2689
qx,97.50%,2017-19,Male,96 years,nonMaori,0.29162
qx,97.50%,2017-19,Male,97 years,nonMaori,0.31514
qx,97.50%,2017-19,Male,98 years,nonMaori,0.3412
qx,97.50%,2017-19,Male,99 years,nonMaori,0.36937
qx,97.50%,2017-19,Male,100 years and over,nonMaori,1
mx,2.50%,2017-19,Female,0 years,nonMaori,0.00342
mx,2.50%,2017-19,Female,1 years,nonMaori,2.00E-04
mx,2.50%,2017-19,Female,2 years,nonMaori,1.50E-04
mx,2.50%,2017-19,Female,3 years,nonMaori,1.20E-04
mx,2.50%,2017-19,Female,4 years,nonMaori,9.00E-05
mx,2.50%,2017-19,Female,5 years,nonMaori,7.00E-05
mx,2.50%,2017-19,Female,6 years,nonMaori,6.00E-05
mx,2.50%,2017-19,Female,7 years,nonMaori,5.00E-05
mx,2.50%,2017-19,Female,8 years,nonMaori,5.00E-05
mx,2.50%,2017-19,Female,9 years,nonMaori,5.00E-05
mx,2.50%,2017-19,Female,10 years,nonMaori,5.00E-05
mx,2.50%,2017-19,Female,11 years,nonMaori,6.00E-05
mx,2.50%,2017-19,Female,12 years,nonMaori,7.00E-05
mx,2.50%,2017-19,Female,13 years,nonMaori,8.00E-05
mx,2.50%,2017-19,Female,14 years,nonMaori,1.00E-04
mx,2.50%,2017-19,Female,15 years,nonMaori,1.20E-04
mx,2.50%,2017-19,Female,16 years,nonMaori,1.50E-04
mx,2.50%,2017-19,Female,17 years,nonMaori,1.80E-04
mx,2.50%,2017-19,Female,18 years,nonMaori,2.10E-04
mx,2.50%,2017-19,Female,19 years,nonMaori,2.30E-04
mx,2.50%,2017-19,Female,20 years,nonMaori,2.50E-04
mx,2.50%,2017-19,Female,21 years,nonMaori,2.60E-04
mx,2.50%,2017-19,Female,22 years,nonMaori,2.70E-04
mx,2.50%,2017-19,Female,23 years,nonMaori,2.70E-04
mx,2.50%,2017-19,Female,24 years,nonMaori,2.60E-04
mx,2.50%,2017-19,Female,25 years,nonMaori,2.60E-04
mx,2.50%,2017-19,Female,26 years,nonMaori,2.60E-04
mx,2.50%,2017-19,Female,27 years,nonMaori,2.50E-04
mx,2.50%,2017-19,Female,28 years,nonMaori,2.50E-04
mx,2.50%,2017-19,Female,29 years,nonMaori,2.60E-04
mx,2.50%,2017-19,Female,30 years,nonMaori,2.70E-04
mx,2.50%,2017-19,Female,31 years,nonMaori,2.90E-04
mx,2.50%,2017-19,Female,32 years,nonMaori,3.20E-04
mx,2.50%,2017-19,Female,33 years,nonMaori,3.40E-04
mx,2.50%,2017-19,Female,34 years,nonMaori,3.70E-04
mx,2.50%,2017-19,Female,35 years,nonMaori,4.00E-04
mx,2.50%,2017-19,Female,36 years,nonMaori,4.30E-04
mx,2.50%,2017-19,Female,37 years,nonMaori,4.60E-04
mx,2.50%,2017-19,Female,38 years,nonMaori,4.90E-04
mx,2.50%,2017-19,Female,39 years,nonMaori,5.40E-04
mx,2.50%,2017-19,Female,40 years,nonMaori,5.80E-04
mx,2.50%,2017-19,Female,41 years,nonMaori,6.10E-04
mx,2.50%,2017-19,Female,42 years,nonMaori,6.60E-04
mx,2.50%,2017-19,Female,43 years,nonMaori,7.30E-04
mx,2.50%,2017-19,Female,44 years,nonMaori,8.10E-04
mx,2.50%,2017-19,Female,45 years,nonMaori,9.00E-04
mx,2.50%,2017-19,Female,46 years,nonMaori,0.001
mx,2.50%,2017-19,Female,47 years,nonMaori,0.00109
mx,2.50%,2017-19,Female,48 years,nonMaori,0.00121
mx,2.50%,2017-19,Female,49 years,nonMaori,0.00132
mx,2.50%,2017-19,Female,50 years,nonMaori,0.00147
mx,2.50%,2017-19,Female,51 years,nonMaori,0.00163
mx,2.50%,2017-19,Female,52 years,nonMaori,0.00184
mx,2.50%,2017-19,Female,53 years,nonMaori,0.00196
mx,2.50%,2017-19,Female,54 years,nonMaori,0.00212
mx,2.50%,2017-19,Female,55 years,nonMaori,0.00228
mx,2.50%,2017-19,Female,56 years,nonMaori,0.00243
mx,2.50%,2017-19,Female,57 years,nonMaori,0.00266
mx,2.50%,2017-19,Female,58 years,nonMaori,0.00292
mx,2.50%,2017-19,Female,59 years,nonMaori,0.00315
mx,2.50%,2017-19,Female,60 years,nonMaori,0.00341
mx,2.50%,2017-19,Female,61 years,nonMaori,0.00367
mx,2.50%,2017-19,Female,62 years,nonMaori,0.00411
mx,2.50%,2017-19,Female,63 years,nonMaori,0.00467
mx,2.50%,2017-19,Female,64 years,nonMaori,0.00513
mx,2.50%,2017-19,Female,65 years,nonMaori,0.00558
mx,2.50%,2017-19,Female,66 years,nonMaori,0.00628
mx,2.50%,2017-19,Female,67 years,nonMaori,0.00672
mx,2.50%,2017-19,Female,68 years,nonMaori,0.00746
mx,2.50%,2017-19,Female,69 years,nonMaori,0.0084
mx,2.50%,2017-19,Female,70 years,nonMaori,0.009
mx,2.50%,2017-19,Female,71 years,nonMaori,0.01025
mx,2.50%,2017-19,Female,72 years,nonMaori,0.01247
mx,2.50%,2017-19,Female,73 years,nonMaori,0.01406
mx,2.50%,2017-19,Female,74 years,nonMaori,0.01559
mx,2.50%,2017-19,Female,75 years,nonMaori,0.01784
mx,2.50%,2017-19,Female,76 years,nonMaori,0.01892
mx,2.50%,2017-19,Female,77 years,nonMaori,0.02095
mx,2.50%,2017-19,Female,78 years,nonMaori,0.02507
mx,2.50%,2017-19,Female,79 years,nonMaori,0.02922
mx,2.50%,2017-19,Female,80 years,nonMaori,0.03375
mx,2.50%,2017-19,Female,81 years,nonMaori,0.03886
mx,2.50%,2017-19,Female,82 years,nonMaori,0.04451
mx,2.50%,2017-19,Female,83 years,nonMaori,0.05023
mx,2.50%,2017-19,Female,84 years,nonMaori,0.05846
mx,2.50%,2017-19,Female,85 years,nonMaori,0.06757
mx,2.50%,2017-19,Female,86 years,nonMaori,0.07946
mx,2.50%,2017-19,Female,87 years,nonMaori,0.09187
mx,2.50%,2017-19,Female,88 years,nonMaori,0.10582
mx,2.50%,2017-19,Female,89 years,nonMaori,0.12088
mx,2.50%,2017-19,Female,90 years,nonMaori,0.13732
mx,2.50%,2017-19,Female,91 years,nonMaori,0.1552
mx,2.50%,2017-19,Female,92 years,nonMaori,0.17417
mx,2.50%,2017-19,Female,93 years,nonMaori,0.19475
mx,2.50%,2017-19,Female,94 years,nonMaori,0.21692
mx,2.50%,2017-19,Female,95 years,nonMaori,0.24084
mx,2.50%,2017-19,Female,96 years,nonMaori,0.26664
mx,2.50%,2017-19,Female,97 years,nonMaori,0.29309
mx,2.50%,2017-19,Female,98 years,nonMaori,0.32207
mx,2.50%,2017-19,Female,99 years,nonMaori,0.35429
mx,2.50%,2017-19,Female,100 years and over,nonMaori,0.39073
mx,2.50%,2017-19,Male,0 years,nonMaori,0.00401
mx,2.50%,2017-19,Male,1 years,nonMaori,2.30E-04
mx,2.50%,2017-19,Male,2 years,nonMaori,1.80E-04
mx,2.50%,2017-19,Male,3 years,nonMaori,1.40E-04
mx,2.50%,2017-19,Male,4 years,nonMaori,1.10E-04
